ID_AGREG;ID;BESOIN
01018405;010184050701040104;4031391.204
05258904;052589041503030203;1951464.291
07299501;072995011102040204;29728839.14
07298101;072981011703040204;531971355.6
07298101;072981010701010201;20107018.68
07298101;072981011102110204;34427561.06
07298101;072981010701020202;14533684.61
07299102;072991021703030103;43636.69059
07299101;072991011703110204;96084641.09
07209101;072091010701010101;807627.465
07299505;072995050701090202;289724.97
07293301;072933011102110104;912228.3788
07293301;072933010701020102;752146.8143
07298201;072982011102010106;3169.64778
07299101;072991010701110204;53658006.22
07209101;072091011102030203;4167064.645
07299101;072991010701090202;6450858.254
07298101;072981011102020202;4204193.922
07299101;072991011102060202;8442739.454
07209101;072091011102110204;8897781.17
07209505;072095051703090202;22176067.54
07298105;072981050701090102;26363.35493
07293301;072933010701090202;863120.9602
07209505;072095050701030203;638663.4265
07293301;072933011102040204;10259483.62
07088001;070880011703040204;67462772.32
07209505;072095051102020202;198423.1922
07293303;072933030701100202;8685.436778
07293301;072933011703030203;19789936.12
07201605;072016051102010106;271818.7517
07298201;072982011102020102;21170.16697
07299506;072995061703020202;210602.641
07298103;072981030701060102;50251.08382
07209105;072091051703110204;1783770.797
07298105;072981051703040204;19333900.33
07291601;072916011703100202;107487.6437
07291601;072916011703030103;179149.3684
07081805;070818050701040204;18966661.29
07088005;070880051703090102;5760008.884
07299105;072991051703030203;1652472.135
07081801;070818011703030203;254717.7216
07298103;072981031102020102;6845.107755
07299102;072991021102040204;607258.359
07083201;070832011102090202;39677.27897
07209103;072091031703110104;54485.42335
07083201;070832010701030103;5966121.121
07293301;072933010701100202;353454.0067
07088005;070880051102040204;6637211.01
07134301;071343011703030203;29540423.25
07134305;071343050701030203;12109921.42
07134305;071343051703050102;8684506.039
07084305;070843051102060202;1399323.742
07134301;071343011703030103;1878676.675
07085905;070859051102040104;1614944.236
07293302;072933021102060202;42021.89454
07134305;071343051102060102;327608.6289
07134305;071343050701060202;4266249.864
07134301;071343011703010106;3283985.608
07085905;070859050701030103;1834967.952
07293301;072933010701010101;1129760.784
07085905;070859051102090202;382735.7556
07083205;070832051703090202;90727.91211
08336005;083360050701080102;73719.87929
08356001;083560010701080103;21642.67784
07083201;070832011102030103;8469083.758
07291601;072916011703060102;177841.4406
07134305;071343051703010106;7358481.984
07084305;070843051102060102;649189.1314
07291601;072916011102030103;183137.385
07085903;070859031703060202;4197284.129
07085901;070859011102060202;359606.6234
07299503;072995031102040204;374948.1773
07081805;070818050701060202;3514042.903
07293302;072933021102100202;7624.727266
07293305;072933050701010101;41357.06396
07293303;072933031703030203;878163.7847
07298201;072982011703010101;2088061.151
07085901;070859011703040104;4665974.8
07298201;072982011703060102;474124.1607
07293306;072933060701060102;5469.592353
07299506;072995060701030203;112843.209
07296101;072961010701010101;19162.32274
07086505;070865051703020202;2894924.29
07086505;070865051703060102;3003851.852
07086505;070865050701010106;375533.0164
07298106;072981061703010201;4997396.348
07134304;071343041703030203;2913449.094
07298201;072982011703030203;10590780.44
07299502;072995021703010206;223701.9309
07081805;070818051102040204;17906449.03
07299505;072995051102020202;176961.0552
07209505;072095050701010201;240827.0162
07209505;072095051102040204;329865.6872
07134301;071343011102010206;650831.5395
07293302;072933021703040204;1015927.345
07299106;072991060701110104;34571.58404
07291601;072916011703010206;45474.01851
07085902;070859020701030103;228845.4601
07085905;070859051703010106;21283408.81
07085903;070859031703090102;91267668.04
07299102;072991020701030203;153216.2107
07299105;072991050701110204;1742553.156
07083201;070832011703090102;4357384.048
07296101;072961011102020102;3904.847046
07298106;072981061703110204;17551391.12
07296101;072961011703040204;4367205.892
07084301;070843011102050202;44542.07811
07085905;070859050701040204;7488293.935
07298102;072981021703030103;232944.2766
07298102;072981021703020102;46665.7645
07086505;070865050701020202;599040.3175
07085902;070859021102060202;83653.23671
07298102;072981021102060102;8508.755759
07298102;072981020701090102;11866.94328
07209105;072091050701110204;382557.6589
07299503;072995031703030203;797198.8066
07299105;072991051703020202;310452.7711
07298102;072981020701060202;171441.8873
07299103;072991030701010201;405208.0939
07298103;072981031703040204;10890908.08
07299105;072991051102060102;18891.90535
07299106;072991061102010206;17343.99957
07299102;072991021102060102;5479.368496
07209105;072091051703020202;185071.7447
07299106;072991061703040104;108827.8748
07088005;070880050701010206;2297905.869
07299102;072991021102020202;49711.77622
07086505;070865050701010101;414057.7139
07298105;072981051703010201;2190033.442
07088004;070880041703020202;69823.32713
07296101;072961011703100202;114432.5478
07209102;072091020701110204;29405.20466
07298103;072981031102060102;11257.31369
07086505;070865051102060202;401201.518
07088005;070880050701010101;1773395.538
07081805;070818051102090102;1609549.226
07298102;072981021102020202;68124.67102
07081801;070818010701030203;103606.608
07298201;072982011703010206;309393.0871
07293301;072933010701010206;52759.8457
07299102;072991021703030203;775233.2087
07209105;072091050701090202;31455.38437
07298101;072981011703100202;344573.8133
07299102;072991021102110104;24290.6139
07088005;070880051102010106;853627.6055
07299102;072991020701020202;13658.56871
07293305;072933050701090202;10990.32454
07209106;072091061102040204;257839.2796
07299505;072995050701010201;472833.3808
07084304;070843041703050202;1180147.247
07291605;072916051703030103;20064.38206
07085903;070859031102030103;92371.84689
07298203;072982030701040204;60722.43257
07298201;072982011102110204;89691.47544
07298205;072982050701060202;12363.20651
07084303;070843031703050102;64719.87453
07134304;071343040701030103;25176.67355
07209103;072091031703020202;28953.96496
07209103;072091031703010201;388881.7956
04100505;041005050303030203;375499.4039
03161505;031615051703010106;318322.3194
06151401;061514011202010206;3408455.059
05215104;052151040403010101;286570.3372
02043105;020431050701090102;45557.28536
02182105;021821051703010206;1995364.632
02183705;021837051703030103;1187049.067
01014206;010142061102060202;10502.12155
01018405;010184050701010101;203895.95
01014204;010142040701040204;99103.59627
04105005;041050051202060202;718132.4363
06030104;060301041703060202;4971606.343
02182105;021821051102010106;470583.0423
01014204;010142041703040204;1285000.77
03121203;031212031703040204;226137
06151402;061514020501010206;554145.7698
02195805;021958050701040104;44790.73815
02195805;021958051102100102;91588.67198
01028404;010284041703030203;2101183.142
02192405;021924051703010201;130935.7453
03247601;032476010701060202;93133.51134
02185405;021854051102010101;571735.0298
05215103;052151030403040104;111235.5632
02047903;020479031102010106;122847.5324
08346004;083460041703080103;2450827.458
07293302;072933021102010101;22784.38835
07083201;070832011703020202;587714.7285
07299505;072995050701010206;244442.9239
07293302;072933021102090202;13904.39432
07083201;070832011102060202;55952.69397
07083201;070832010701060102;1113121.678
07293305;072933050701090102;7325.750157
07298205;072982051703010201;195596.2061
02192505;021925051703090102;64954.85037
06030104;060301041202060202;961301.759
01014202;010142020701010106;39239.4696
03071904;030719041703010206;1650622.584
03060905;030609051102010101;1019183.753
04111005;041110050303030103;3631012.211
02192405;021924051102100102;75432.2651
02182205;021822050701010206;3653002.402
01028404;010284040701010101;1283219.497
08306005;083060050701080102;423810.6697
07293305;072933050701110204;117619.4166
07293305;072933050701060202;59972.83977
07293305;072933050701100202;4527.967077
07084301;070843010701040104;9188.931314
07085901;070859011102010106;221008.703
07293302;072933021102110204;17584.7542
07299106;072991061102090202;45587.65226
07209105;072091050701020102;9582.816558
07299106;072991061703060202;61973.12933
07299506;072995061703010201;53455.19739
07293306;072933061102010101;8041.63185
07296101;072961011703020202;78482.53587
07209103;072091031102030203;57492.09565
07299506;072995061102010206;27673.03675
06151402;061514020203010206;1612782.679
02192405;021924050701100102;78481.82133
06050702;060507020801010206;1556644.582
06151403;061514030203010206;474474.5336
02197105;021971051102040204;221199.3351
08306005;083060051102080103;2805154.406
08276004;082760040701080102;2475597.463
07083201;070832011703010101;911845.3112
07086501;070865011102040104;42744.04898
07298102;072981020701060102;16965.06109
07293306;072933061703110104;53689.78154
07085904;070859041703010206;571603.8278
02195805;021958050701100102;33273.96783
03121203;031212030701040204;317071.5
02195805;021958051102010206;221498.8978
02195805;021958050701030103;94178.3317
01018405;010184051102010201;329771.3345
06030104;060301040801030203;1417455.141
07081801;070818010701090202;48799.56944
07083201;070832011703100102;1500943.682
07081804;070818041703090102;24138.28505
07085903;070859031102040204;203828.6607
07085901;070859011102010201;45931.78392
07293303;072933031102110204;31522.13032
07134302;071343021703040104;22072.99161
05225203;052252031001040204;491244.9933
03071905;030719051102010106;516007.6096
01028305;010283051102010201;1919644.714
02197205;021972051703060202;189990.0198
03060905;030609050701010106;574731.2015
04090605;040906051803030203;1301633.673
01014204;010142041102060202;71293.44415
07083205;070832051102010106;874404.1248
07298206;072982061102010201;3535.750412
07299106;072991061102010101;12728.83176
05289003;052890030701040204;201730.5041
02183705;021837051703010206;3176972.227
02195605;021956051102030103;172952.868
02195805;021958051703010101;16195.45224
06151402;061514021403040204;1372262.984
05141302;051413021703090202;47724.26458
05141302;051413021703040204;38176.96301
01014204;010142041102030203;22908.83895
01014402;010144020701010201;26071.99216
08306005;083060050701080106;343877.7901
08356004;083560041102080103;2774201.958
07298203;072982031703010101;39062.56159
07293305;072933051102010101;14065.80212
04104602;041046021803010201;40296.72326
05141304;051413041202010201;885794.1701
06050703;060507030801010201;266169.8879
01028503;010285031703040204;1291601.407
02263004;022630041703060202;24296.16671
07293305;072933051102090202;7938.931099
02186805;021868050701010206;266306.8354
02047901;020479010701010201;225445.5414
06030101;060301011703010201;445246.8096
02194005;021940051703040104;159741.3039
02183805;021838051102010206;804009.3784
07084304;070843041703060202;496639.5206
07085905;070859051102010201;44070.8785
07293303;072933030701030203;60831.13982
01018402;010184020701010101;393005.2296
07298205;072982051102060202;18237.31794
07293305;072933051102020102;12943.66173
02192505;021925051703040104;330684.0155
01028304;010283041703030103;582326.2562
02186905;021869051102030203;425618.2545
05141302;051413021202040204;309984.3646
04104806;041048061803060202;333495.9837
01028403;010284031102030203;53526.265
05258901;052589011202040204;22365.40527
05225202;052252021603090202;18810.42161
01014206;010142061703060202;228044.2953
07298206;072982060701040204;4661.652935
07085904;070859041102010106;112396.4249
06030104;060301041703090202;2927393.054
02185303;021853031703030203;67551.51622
02263004;022630041703060102;8098.722235
02043105;020431051102010201;35440.17352
07298106;072981060701090102;8692.749388
07083201;070832010701010206;1394593.988
07293303;072933031703010201;517656.4936
07083201;070832010701060202;239218.5419
07293306;072933061703030203;292366.271
07293305;072933050701030203;124291.3828
04098605;040986050303090202;1584516.499
08336001;083360010701080103;216163.2625
07081804;070818041703010201;18034.52023
07296105;072961051703060202;38232.87789
01024402;010244021703010101;58103.54281
03121204;031212041703010201;91251
07088004;070880041102040104;18591.21924
02195805;021958051102040204;148054.9163
04100405;041004051202090202;71878.35304
04090605;040906050303060202;365831.3771
01028304;010283041102030203;432988.0425
07296101;072961010701110204;35285.50323
07081804;070818041703100102;29715.39322
03242803;032428030701040104;32336.27156
05141301;051413011202010206;16071.10978
01018406;010184061703010101;731034.3866
03076604;030766041703010206;10938.40567
05141302;051413020601030203;23732.90916
05225202;052252021603060202;75241.68645
02195805;021958051102030103;29786.18725
